author_id,author_name,recipient_id,recipient_name,category,count,contemporary_status,author_years,recipient_years
0341,이경석,0140,조욱,차운,34,non_contemporary,1595-1671,1498-1557
0567,이동급,0090,신용개,차운,30,non_contemporary,1738-1811,1463-1519
0401,민유중,0129,민제인,차운,29,non_contemporary,1630-1687,1493-1549
0476,조태억,0246,곽재우,차운,25,non_contemporary,1675-1728,1552-1617
0113,김안로,0348,김휴,차운,24,impossible,1481-1537,1597-1638
0103,김극성,0426,김간,차운,22,impossible,1474-1540,1646-1732
0597,정약용,0363,윤문거,차운,22,non_contemporary,1762-1836,1606-1672
0374,박장원,0144,이황,차운,21,non_contemporary,1612-1671,1501-1570
0004,이규보,0338,윤순지,차운,20,impossible,1168-1241,1591-1666
0265,유몽인,0434,최규서,차운,20,impossible,1559-1623,1650-1735
0507,조현명,0333,장유,차운,20,non_contemporary,1691-1752,1587-1638
0567,이동급,0279,정경세,차운,20,non_contemporary,1738-1811,1563-1633
0061,서거정,0006,백분화,차운,18,non_contemporary,1420-1488,1179-1224
0057,이석형,0373,윤선거,차운,17,impossible,1415-1477,1610-1669
0108,김안국,0337,이민구,차운,16,impossible,1478-1543,1589-1670
0113,김안로,0337,이민구,차운,16,impossible,1481-1537,1589-1670
0144,이황,0337,이민구,차운,16,impossible,1501-1570,1589-1670
0476,조태억,0025,정몽주,차운,16,non_contemporary,1675-1728,1337-1392
0122,심언광,0359,황호,차운,15,impossible,1487-1540,1604-1656
0452,김창업,0179,조목,차운,15,non_contemporary,1658-1721,1524-1606
0465,채팽윤,0144,이황,차운,15,non_contemporary,1669-1731,1501-1570
0109,이행,0348,김휴,차운,14,impossible,1478-1534,1597-1638
0187,구사맹,0083,조위,차운,14,non_contemporary,1531-1604,1454-1503
0549,정범조,0337,이민구,차운,14,non_contemporary,1723-1801,1589-1670
0445,이희조,0125,이언적,차운,13,non_contemporary,1655-1724,1491-1553
0476,조태억,0292,허균,차운,13,non_contemporary,1675-1728,1569-1618
0063,이승소,0394,이단상,차운,12,impossible,1422-1484,1628-1669
0214,이성중,0608,김매순,차운,12,impossible,1539-1593,1776-1840
0379,이은상,0148,홍섬,차운,12,non_contemporary,1617-1678,1504-1585
0625,조두순,0506,조관빈,차운,12,non_contemporary,1796-1870,1691-1757
0061,서거정,0394,이단상,차운,11,impossible,1420-1488,1628-1669
0376,이건,0090,신용개,차운,11,non_contemporary,1614-1662,1463-1519
0389,김수흥,0020,이색,차운,11,non_contemporary,1626-1690,1328-1396
0400,윤증,0014,이곡,차운,11,non_contemporary,1629-1714,1298-1351
0488,정내교,0062,조려,차운,11,non_contemporary,1681-1759,1420-1489
0507,조현명,0171,김귀영,차운,11,non_contemporary,1691-1752,1520-1593
0043,변계량,0119,소세양,차운,10,impossible,1369-1430,1486-1562
0061,서거정,0350,이상질,차운,10,impossible,1420-1488,1597-1635
0109,이행,0337,이민구,차운,10,impossible,1478-1534,1589-1670
0273,이수광,0434,최규서,차운,10,impossible,1563-1628,1650-1735
0328,최명길,0440,홍세태,차운,10,impossible,1586-1647,1653-1725
0359,황호,0066,김종직,차운,10,non_contemporary,1604-1656,1431-1492
0360,김득신,0168,허엽,차운,10,non_contemporary,1604-1684,1517-1580
0425,최석정,0204,홍성민,차운,10,non_contemporary,1646-1715,1536-1594
0464,이의현,0201,이이,차운,10,non_contemporary,1669-1745,1536-1584
0484,윤봉조,0363,윤문거,차운,10,non_contemporary,1680-1761,1606-1672
0506,조관빈,0333,장유,차운,10,non_contemporary,1691-1757,1587-1638
0506,조관빈,0410,김석주,차운,10,non_contemporary,1691-1757,1634-1684
0579,유득공,0435,김창협,차운,10,non_contemporary,1748-1807,1651-1708
0583,박제가,0363,윤문거,차운,10,non_contemporary,1750-1805,1606-1672
0032,조준,0378,유혁연,차운,9,impossible,1346-1405,1616-1680
0109,이행,0426,김간,차운,9,impossible,1478-1534,1646-1732
0146,최연,0036,권근,차운,9,non_contemporary,1503-1549,1352-1409
0169,황준량,0010,안축,차운,9,non_contemporary,1517-1563,1282-1348
0436,서종태,0014,이곡,차운,9,non_contemporary,1652-1719,1298-1351
0476,조태억,0020,이색,차운,9,non_contemporary,1675-1728,1328-1396
0498,심육,0300,이안눌,차운,9,non_contemporary,1685-1753,1571-1637
0594,성해응,0435,김창협,차운,9,non_contemporary,1760-1839,1651-1708
0605,신위,0292,허균,차운,9,non_contemporary,1769-1845,1569-1618
0655,곽종석,0360,김득신,차운,9,non_contemporary,1846-1919,1604-1684
0063,이승소,0011,이제현,차운,8,non_contemporary,1422-1484,1287-1367
0103,김극성,0014,이곡,차운,8,non_contemporary,1474-1540,1298-1351
0132,송순,0348,김휴,차운,8,impossible,1493-1582,1597-1638
0146,최연,0010,안축,차운,8,non_contemporary,1503-1549,1282-1348
0150,엄흔,0434,최규서,차운,8,impossible,1508-1543,1650-1735
0196,권문해,0544,이복원,차운,8,impossible,1534-1591,1719-1792
0210,김성일,0025,정몽주,차운,8,non_contemporary,1538-1593,1337-1392
0235,성여신,0544,이복원,차운,8,impossible,1546-1632,1719-1792
0289,이경전,0485,이재,차운,8,impossible,1567-1644,1680-1746
0312,목대흠,0595,신작,차운,8,impossible,1575-1638,1760-1828
0313,조희일,0020,이색,차운,8,non_contemporary,1575-1638,1328-1396
0328,최명길,0090,신용개,차운,8,non_contemporary,1586-1647,1463-1519
0400,윤증,0658,김택영,차운,8,impossible,1629-1714,1850-1927
0405,오시수,0496,임상덕,차운,8,impossible,1632-1681,1683-1719
0413,유세명,0062,조려,차운,8,non_contemporary,1636-1690,1420-1489
0511,민우수,0326,이식,차운,8,non_contemporary,1694-1756,1584-1647
0539,이민보,0348,김휴,차운,8,non_contemporary,1717-1799,1597-1638
0554,송환기,0392,민정중,차운,8,non_contemporary,1728-1807,1628-1692
0590,장혼,0170,노진,차운,8,non_contemporary,1759-1828,1518-1578
0615,허전,0165,양사언,차운,8,non_contemporary,1797-1886,1517-1584
0637,이유원,0286,신흠,차운,8,non_contemporary,1814-1888,1566-1628
0642,김평묵,0367,송시열,차운,8,non_contemporary,1819-1891,1607-1689
0660,황현,0440,홍세태,차운,8,non_contemporary,1855-1910,1653-1725
0043,변계량,0557,황윤석,차운,7,impossible,1369-1430,1729-1791
0057,이석형,0350,이상질,차운,7,impossible,1415-1477,1597-1635
0298,이민성,0593,남공철,차운,7,impossible,1570-1629,1760-1840
0374,박장원,0568,박지원,차운,7,impossible,1612-1671,1737-1805
0435,김창협,0622,윤정현,차운,7,impossible,1651-1708,1793-1874
0438,이형상,0348,김휴,차운,7,non_contemporary,1653-1733,1597-1638
0438,이형상,0011,이제현,차운,7,non_contemporary,1653-1733,1287-1367
0484,윤봉조,0299,김상헌,차운,7,non_contemporary,1680-1761,1570-1652
0577,이덕무,0294,권필,차운,7,non_contemporary,1741-1793,1569-1612
0627,신좌모,0215,최립,차운,7,non_contemporary,1799-1877,1539-1612
0628,기정진,0379,이은상,차운,7,non_contemporary,1798-1879,1617-1678
0076,김흔,0299,김상헌,차운,6,impossible,1448-1492,1570-1652
0097,정희량,0426,김간,차운,6,impossible,1469-1502,1646-1732
0111,이자,0014,이곡,차운,6,non_contemporary,1480-1533,1298-1351
0132,송순,0371,조복양,차운,6,impossible,1493-1582,1609-1671
0150,엄흔,0491,한원진,차운,6,impossible,1508-1543,1682-1751
0169,황준량,0430,이기지,차운,6,impossible,1517-1563,1690-1722
0169,황준량,0293,이시발,차운,6,impossible,1517-1563,1569-1626
0207,윤근수,0083,조위,차운,6,non_contemporary,1537-1616,1454-1503
0359,황호,0471,이덕수,차운,6,impossible,1604-1656,1673-1744
0365,홍우원,0169,황준량,차운,6,non_contemporary,1605-1687,1517-1563
0387,이유장,0245,허봉,차운,6,non_contemporary,1625-1701,1551-1588
0400,윤증,0201,이이,차운,6,non_contemporary,1629-1714,1536-1584
0413,유세명,0144,이황,차운,6,non_contemporary,1636-1690,1501-1570
0430,이기지,0144,이황,차운,6,non_contemporary,1690-1722,1501-1570
0446,박광일,0294,권필,차운,6,non_contemporary,1655-1723,1569-1612
0463,임수간,0025,정몽주,차운,6,non_contemporary,1665-1721,1337-1392
0465,채팽윤,0353,채유후,차운,6,non_contemporary,1669-1731,1599-1660
0476,조태억,0299,김상헌,차운,6,non_contemporary,1675-1728,1570-1652
0476,조태억,0259,배용길,차운,6,non_contemporary,1675-1728,1556-1609
0484,윤봉조,0144,이황,차운,6,non_contemporary,1680-1761,1501-1570
0498,심육,0135,이해,차운,6,non_contemporary,1685-1753,1496-1550
0506,조관빈,0159,노수신,차운,6,non_contemporary,1691-1757,1515-1590
0507,조현명,0272,황신,차운,6,non_contemporary,1691-1752,1560-1617
0513,남유용,0629,조병덕,차운,6,impossible,1698-1773,1800-1870
0571,정종로,0168,허엽,차운,6,non_contemporary,1738-1816,1517-1580
0608,김매순,0435,김창협,차운,6,non_contemporary,1776-1840,1651-1708
0650,김윤식,0178,박순,차운,6,non_contemporary,1835-1922,1523-1589
0066,김종직,0630,유신환,차운,5,impossible,1431-1492,1801-1859
0103,김극성,0417,임상원,차운,5,impossible,1474-1540,1638-1697
0104,박상,0030,이존오,차운,5,non_contemporary,1474-1530,1341-1371
0122,심언광,0578,김재찬,차운,5,impossible,1487-1540,1746-1827
0148,홍섬,0371,조복양,차운,5,impossible,1504-1585,1609-1671
0181,구봉령,0334,선우협,차운,5,impossible,1526-1586,1588-1653
0181,구봉령,0025,정몽주,차운,5,non_contemporary,1526-1586,1337-1392
0214,이성중,0416,김만중,차운,5,impossible,1539-1593,1637-1692
0265,유몽인,0544,이복원,차운,5,impossible,1559-1623,1719-1792
0269,김상용,0585,이만수,차운,5,impossible,1561-1637,1752-1820
0312,목대흠,0136,임억령,차운,5,non_contemporary,1575-1638,1496-1568
0321,조익,0038,길재,차운,5,non_contemporary,1579-1655,1353-1419
0331,김응조,0144,이황,차운,5,non_contemporary,1587-1667,1501-1570
0333,장유,0618,서기수,차운,5,impossible,1587-1638,1771-1834
0351,하진,0168,허엽,차운,5,non_contemporary,1597-1658,1517-1580
0373,윤선거,0526,윤광소,차운,5,impossible,1610-1669,1708-1786
0387,이유장,0168,허엽,차운,5,non_contemporary,1625-1701,1517-1580
0393,신정,0108,김안국,차운,5,non_contemporary,1628-1687,1478-1543
0397,김수항,0086,최충성,차운,5,non_contemporary,1629-1689,1458-1491
0405,오시수,0024,정도전,차운,5,non_contemporary,1632-1681,1342-1398
0409,김만기,0260,이항복,차운,5,non_contemporary,1633-1687,1556-1618
0427,이현석,0348,김휴,차운,5,non_contemporary,1647-1703,1597-1638
0427,이현석,0585,이만수,차운,5,impossible,1647-1703,1752-1820
0451,김진규,0179,조목,차운,5,non_contemporary,1658-1716,1524-1606
0467,어유봉,0269,김상용,차운,5,non_contemporary,1672-1744,1561-1637
0472,홍태유,0168,허엽,차운,5,non_contemporary,1672-1715,1517-1580
0027,성석린,0544,이복원,차운,4,impossible,1338-1423,1719-1792
0031,이첨,0255,하수일,차운,4,impossible,1345-1405,1553-1612
0043,변계량,0561,성대중,차운,4,impossible,1369-1430,1732-1809
0100,김세필,0025,정몽주,차운,4,non_contemporary,1473-1533,1337-1392
0102,홍언충,0383,홍여하,차운,4,impossible,1473-1508,1621-1678
0108,김안국,0544,이복원,차운,4,impossible,1478-1543,1719-1792
0108,김안국,0348,김휴,차운,4,impossible,1478-1543,1597-1638
0127,기준,0324,정홍명,차운,4,impossible,1492-1521,1582-1650
0146,최연,0316,신민일,차운,4,impossible,1503-1549,1576-1650
0150,엄흔,0348,김휴,차운,4,impossible,1508-1543,1597-1638
0167,임운,0069,김시습,차운,4,non_contemporary,1517-1572,1435-1493
0187,구사맹,0090,신용개,차운,4,non_contemporary,1531-1604,1463-1519
0201,이이,0418,임방,차운,4,impossible,1536-1584,1640-1724
0273,이수광,0621,이항로,차운,4,impossible,1563-1628,1792-1868
0286,신흠,0434,최규서,차운,4,impossible,1566-1628,1650-1735
0296,심열,0111,이자,차운,4,non_contemporary,1569-1646,1480-1533
0300,이안눌,0075,유호인,차운,4,non_contemporary,1571-1637,1445-1494
0300,이안눌,0425,최석정,차운,4,impossible,1571-1637,1646-1715
0329,조경,0126,정사룡,차운,4,non_contemporary,1586-1669,1491-1570
0330,오준,0126,정사룡,차운,4,non_contemporary,1587-1666,1491-1570
0339,오숙,0509,이종성,차운,4,impossible,1592-1634,1692-1759
0353,채유후,0491,한원진,차운,4,impossible,1599-1660,1682-1751
0368,유계,0114,조광조,차운,4,non_contemporary,1607-1664,1482-1519
0379,이은상,0086,최충성,차운,4,non_contemporary,1617-1678,1458-1491
0393,신정,0155,정황,차운,4,non_contemporary,1628-1687,1512-1560
0397,김수항,0286,신흠,차운,4,non_contemporary,1629-1689,1566-1628
0409,김만기,0648,허유,차운,4,impossible,1633-1687,1833-1904
0417,임상원,0529,송문흠,차운,4,impossible,1638-1697,1710-1752
0425,최석정,0616,이시원,차운,4,impossible,1646-1715,1790-1866
0429,김창집,0179,조목,차운,4,non_contemporary,1648-1722,1524-1606
0443,권두경,0586,차좌일,차운,4,impossible,1654-1725,1753-1809
0443,권두경,0110,박은,차운,4,non_contemporary,1654-1725,1479-1504
0444,최석항,0294,권필,차운,4,non_contemporary,1654-1724,1569-1612
0453,조덕린,0586,차좌일,차운,4,impossible,1658-1737,1753-1809
0455,조태채,0325,이경여,차운,4,non_contemporary,1660-1722,1585-1657
0476,조태억,0018,이집,차운,4,non_contemporary,1675-1728,1327-1387
0476,조태억,0363,윤문거,차운,4,non_contemporary,1675-1728,1606-1672
0479,이하곤,0313,조희일,차운,4,non_contemporary,1677-1724,1575-1638
0479,이하곤,0326,이식,차운,4,non_contemporary,1677-1724,1584-1647
0489,이익,0233,조호익,차운,4,non_contemporary,1681-1763,1545-1609
0498,심육,0144,이황,차운,4,non_contemporary,1685-1753,1501-1570
0513,남유용,0204,홍성민,차운,4,non_contemporary,1698-1773,1536-1594
0518,김이안,0066,김종직,차운,4,non_contemporary,1722-1791,1431-1492
0519,김원행,0367,송시열,차운,4,non_contemporary,1702-1772,1607-1689
0523,최흥원,0412,이세백,차운,4,non_contemporary,1705-1786,1635-1703
0526,윤광소,0321,조익,차운,4,non_contemporary,1708-1786,1579-1655
0569,이도중,0522,이광사,차운,4,non_contemporary,1784-1872,1705-1777
0587,이이순,0137,성운,차운,4,non_contemporary,1754-1832,1497-1579
0597,정약용,0359,황호,차운,4,non_contemporary,1762-1836,1604-1656
0605,신위,0215,최립,차운,4,non_contemporary,1769-1845,1539-1612
0627,신좌모,0144,이황,차운,4,non_contemporary,1799-1877,1501-1570
0640,이진상,0144,이황,차운,4,non_contemporary,1818-1886,1501-1570
0649,허훈,0144,이황,차운,4,non_contemporary,1836-1907,1501-1570
0655,곽종석,0108,김안국,차운,4,non_contemporary,1846-1919,1478-1543
0661,이건창,0359,황호,차운,4,non_contemporary,1852-1898,1604-1656
0041,이직,0307,안방준,차운,3,impossible,1362-1431,1573-1654
0045,박흥생,0254,이달,차운,3,impossible,1374-1446,1539-1612
0059,신숙주,0336,정백창,차운,3,impossible,1417-1475,1588-1635
0081,남효온,0024,정도전,차운,3,non_contemporary,1454-1492,1342-1398
0083,조위,0020,이색,차운,3,non_contemporary,1454-1503,1328-1396
0092,김일손,0441,이담명,차운,3,impossible,1464-1498,1646-1701
0102,홍언충,0020,이색,차운,3,non_contemporary,1473-1508,1328-1396
0109,이행,0383,홍여하,차운,3,impossible,1478-1534,1621-1678
0112,양팽손,0389,김수흥,차운,3,impossible,1488-1545,1626-1690
0117,김정국,0008,이승휴,차운,3,non_contemporary,1485-1541,1224-1300
0125,이언적,0061,서거정,차운,3,non_contemporary,1491-1553,1420-1488
0125,이언적,0324,정홍명,차운,3,impossible,1491-1553,1582-1650
0134,주세붕,0014,이곡,차운,3,non_contemporary,1495-1554,1298-1351
0134,주세붕,0020,이색,차운,3,non_contemporary,1495-1554,1328-1396
0135,이해,0010,안축,차운,3,non_contemporary,1496-1550,1282-1348
0146,최연,0648,허유,차운,3,impossible,1503-1549,1833-1904
0181,구봉령,0097,정희량,차운,3,non_contemporary,1526-1586,1469-1502
0187,구사맹,0630,유신환,차운,3,impossible,1531-1604,1801-1859
0201,이이,0478,현상벽,차운,3,impossible,1536-1584,1673-1731
0204,홍성민,0025,정몽주,차운,3,non_contemporary,1536-1594,1337-1392
0230,조헌,0042,이원,차운,3,non_contemporary,1544-1592,1368-1429
0230,조헌,0117,김정국,차운,3,non_contemporary,1544-1592,1485-1541
0240,허성,0018,이집,차운,3,non_contemporary,1548-1612,1327-1387
0279,정경세,0108,김안국,차운,3,non_contemporary,1563-1633,1478-1543
0302,이춘원,0116,신광한,차운,3,non_contemporary,1571-1634,1484-1555
0319,심광세,0448,안중관,차운,3,impossible,1577-1624,1683-1752
0320,황종해,0083,조위,차운,3,non_contemporary,1579-1642,1454-1503
0325,이경여,0098,박영,차운,3,non_contemporary,1585-1657,1471-1540
0326,이식,0015,정포,차운,3,non_contemporary,1584-1647,1309-1345
0343,이명한,0057,이석형,차운,3,non_contemporary,1595-1645,1415-1477
0359,황호,0163,심수경,차운,3,non_contemporary,1604-1656,1516-1599
0359,황호,0020,이색,차운,3,non_contemporary,1604-1656,1328-1396
0367,송시열,0201,이이,차운,3,non_contemporary,1607-1689,1536-1584
0373,윤선거,0144,이황,차운,3,non_contemporary,1610-1669,1501-1570
0376,이건,0487,신정하,차운,3,impossible,1614-1662,1680-1715
0386,이단하,0193,윤두수,차운,3,non_contemporary,1625-1689,1533-1601
0393,신정,0203,정철,차운,3,non_contemporary,1628-1687,1536-1593
0395,남용익,0086,최충성,차운,3,non_contemporary,1628-1692,1458-1491
0400,윤증,0144,이황,차운,3,non_contemporary,1629-1714,1501-1570
0400,윤증,0131,성수침,차운,3,non_contemporary,1629-1714,1493-1564
0404,박세채,0201,이이,차운,3,non_contemporary,1631-1695,1536-1584
0408,이민서,0148,홍섬,차운,3,non_contemporary,1633-1688,1504-1585
0425,최석정,0126,정사룡,차운,3,non_contemporary,1646-1715,1491-1570
0427,이현석,0018,이집,차운,3,non_contemporary,1647-1703,1327-1387
0435,김창협,0179,조목,차운,3,non_contemporary,1651-1708,1524-1606
0436,서종태,0326,이식,차운,3,non_contemporary,1652-1719,1584-1647
0438,이형상,0370,오달제,차운,3,non_contemporary,1653-1733,1609-1637
0439,김창흡,0299,김상헌,차운,3,non_contemporary,1653-1722,1570-1652
0442,이현조,0350,이상질,차운,3,non_contemporary,1654-1710,1597-1635
0444,최석항,0129,민제인,차운,3,non_contemporary,1654-1724,1493-1549
0446,박광일,0025,정몽주,차운,3,non_contemporary,1655-1723,1337-1392
0449,이이명,0179,조목,차운,3,non_contemporary,1658-1722,1524-1606
0451,김진규,0359,황호,차운,3,non_contemporary,1658-1716,1604-1656
0459,이건명,0282,이정귀,차운,3,non_contemporary,1663-1722,1564-1635
0464,이의현,0282,이정귀,차운,3,non_contemporary,1669-1745,1564-1635
0467,어유봉,0299,김상헌,차운,3,non_contemporary,1672-1744,1570-1652
0479,이하곤,0348,김휴,차운,3,non_contemporary,1677-1724,1597-1638
0484,윤봉조,0616,이시원,차운,3,impossible,1680-1761,1790-1866
0487,신정하,0126,정사룡,차운,3,non_contemporary,1680-1715,1491-1570
0490,신유한,0242,이정형,차운,3,non_contemporary,1681-1752,1549-1607
0497,김성탁,0168,허엽,차운,3,non_contemporary,1684-1747,1517-1580
0498,심육,0243,임제,차운,3,non_contemporary,1685-1753,1549-1587
0504,강재항,0168,허엽,차운,3,non_contemporary,1689-1756,1517-1580
0508,유척기,0014,이곡,차운,3,non_contemporary,1691-1767,1298-1351
0511,민우수,0020,이색,차운,3,non_contemporary,1694-1756,1328-1396
0515,오원,0344,허목,차운,3,non_contemporary,1700-1740,1595-1682
0521,송명흠,0344,허목,차운,3,non_contemporary,1705-1768,1595-1682
0521,송명흠,0299,김상헌,차운,3,non_contemporary,1705-1768,1570-1652
0524,김낙행,0148,홍섬,차운,3,non_contemporary,1708-1766,1504-1585
0526,윤광소,0233,조호익,차운,3,non_contemporary,1708-1786,1545-1609
0526,윤광소,0144,이황,차운,3,non_contemporary,1708-1786,1501-1570
0531,이상정,0374,박장원,차운,3,non_contemporary,1711-1781,1612-1671
0531,이상정,0633,정지윤,차운,3,impossible,1711-1781,1808-1858
0533,송덕상,0435,김창협,차운,3,non_contemporary,1710-1783,1651-1708
0534,안정복,0144,이황,차운,3,non_contemporary,1712-1791,1501-1570
0549,정범조,0639,남병철,차운,3,impossible,1723-1801,1817-1863
0554,송환기,0144,이황,차운,3,non_contemporary,1728-1807,1501-1570
0557,황윤석,0127,기준,차운,3,non_contemporary,1729-1791,1492-1521
0567,이동급,0144,이황,차운,3,non_contemporary,1738-1811,1501-1570
0572,박준원,0034,이숭인,차운,3,non_contemporary,1739-1807,1347-1392
0583,박제가,0292,허균,차운,3,non_contemporary,1750-1805,1569-1618
0607,홍석주,0025,정몽주,차운,3,non_contemporary,1774-1842,1337-1392
0615,허전,0506,조관빈,차운,3,non_contemporary,1797-1886,1691-1757
0637,이유원,0119,소세양,차운,3,non_contemporary,1814-1888,1486-1562
0640,이진상,0400,윤증,차운,3,non_contemporary,1818-1886,1629-1714
0648,허유,0144,이황,차운,3,non_contemporary,1833-1904,1501-1570
0650,김윤식,0134,주세붕,차운,3,non_contemporary,1835-1922,1495-1554
0655,곽종석,0144,이황,차운,3,non_contemporary,1846-1919,1501-1570
0662,이남규,0020,이색,차운,3,non_contemporary,1855-1907,1328-1396
0004,이규보,0242,이정형,차운,2,impossible,1168-1241,1549-1607
0006,백분화,0492,김숭겸,차운,2,impossible,1179-1224,1682-1700
0014,이곡,0357,정태화,차운,2,impossible,1298-1351,1602-1673
0014,이곡,0055,원호,차운,2,impossible,1298-1351,1397-1463
0014,이곡,0255,하수일,차운,2,impossible,1298-1351,1553-1612
0014,이곡,0165,양사언,차운,2,impossible,1298-1351,1517-1584
0020,이색,0578,김재찬,차운,2,impossible,1328-1396,1746-1827
0020,이색,0520,남한조,차운,2,impossible,1328-1396,1744-1809
0032,조준,0479,이하곤,차운,2,impossible,1346-1405,1677-1724
0036,권근,0636,임헌회,차운,2,impossible,1352-1409,1811-1876
0042,이원,0479,이하곤,차운,2,impossible,1368-1429,1677-1724
0042,이원,0527,황경원,차운,2,impossible,1368-1429,1709-1787
0047,하연,0256,조정,차운,2,impossible,1376-1453,1555-1636
0057,이석형,0014,이곡,차운,2,non_contemporary,1415-1477,1298-1351
0061,서거정,0020,이색,차운,2,non_contemporary,1420-1488,1328-1396
0063,이승소,0608,김매순,차운,2,impossible,1422-1484,1776-1840
0066,김종직,0359,황호,차운,2,impossible,1431-1492,1604-1656
0071,홍귀달,0642,김평묵,차운,2,impossible,1438-1504,1819-1891
0081,남효온,0025,정몽주,차운,2,non_contemporary,1454-1492,1337-1392
0082,정수강,0026,김구용,차운,2,non_contemporary,1454-1527,1338-1384
0083,조위,0030,이존오,차운,2,non_contemporary,1454-1503,1341-1371
0094,이현보,0635,유주목,차운,2,impossible,1467-1555,1813-1872
0097,정희량,0020,이색,차운,2,non_contemporary,1469-1502,1328-1396
0103,김극성,0338,윤순지,차운,2,impossible,1474-1540,1591-1666
0104,박상,0348,김휴,차운,2,impossible,1474-1530,1597-1638
0108,김안국,0280,허적,차운,2,impossible,1478-1543,1563-1640
0109,이행,0544,이복원,차운,2,impossible,1478-1534,1719-1792
0113,김안로,0645,한장석,차운,2,impossible,1481-1537,1832-1894
0119,소세양,0404,박세채,차운,2,impossible,1486-1562,1631-1695
0122,심언광,0362,신익전,차운,2,impossible,1487-1540,1605-1660
0128,조성,0371,조복양,차운,2,impossible,1492-1555,1609-1671
0129,민제인,0055,원호,차운,2,non_contemporary,1493-1549,1397-1463
0134,주세붕,0075,유호인,차운,2,non_contemporary,1495-1554,1445-1494
0134,주세붕,0059,신숙주,차운,2,non_contemporary,1495-1554,1417-1475
0140,조욱,0371,조복양,차운,2,impossible,1498-1557,1609-1671
0140,조욱,0449,이이명,차운,2,impossible,1498-1557,1658-1722
0146,최연,0021,정추,차운,2,non_contemporary,1503-1549,1333-1382
0154,이정,0392,민정중,차운,2,impossible,1512-1571,1628-1692
0157,유희춘,0585,이만수,차운,2,impossible,1513-1577,1752-1820
0159,노수신,0083,조위,차운,2,non_contemporary,1515-1590,1454-1503
0169,황준량,0371,조복양,차운,2,impossible,1517-1563,1609-1671
0169,황준량,0289,이경전,차운,2,impossible,1517-1563,1567-1644
0178,박순,0090,신용개,차운,2,non_contemporary,1523-1589,1463-1519
0178,박순,0083,조위,차운,2,non_contemporary,1523-1589,1454-1503
0184,정탁,0449,이이명,차운,2,impossible,1526-1605,1658-1722
0185,기대승,0025,정몽주,차운,2,non_contemporary,1527-1572,1337-1392
0189,권호문,0066,김종직,차운,2,non_contemporary,1532-1587,1431-1492
0189,권호문,0561,성대중,차운,2,impossible,1532-1587,1732-1809
0189,권호문,0029,탁광무,차운,2,non_contemporary,1532-1587,1330-1410
0189,권호문,0505,오광운,차운,2,impossible,1532-1587,1689-1745
0198,성혼,0418,임방,차운,2,impossible,1535-1598,1640-1724
0201,이이,0083,조위,차운,2,non_contemporary,1536-1584,1454-1503
0241,유근,0458,이관명,차운,2,impossible,1549-1627,1661-1733
0242,이정형,0434,최규서,차운,2,impossible,1549-1607,1650-1735
0250,고상안,0108,김안국,차운,2,non_contemporary,1553-1623,1478-1543
0261,한준겸,0147,임형수,차운,2,non_contemporary,1557-1627,1514-1547
0265,유몽인,0621,이항로,차운,2,impossible,1559-1623,1792-1868
0265,유몽인,0535,임희성,차운,2,impossible,1559-1623,1712-1783
0266,성문준,0038,길재,차운,2,non_contemporary,1559-1626,1353-1419
0268,이준,0465,채팽윤,차운,2,impossible,1560-1635,1669-1731
0268,이준,0108,김안국,차운,2,non_contemporary,1560-1635,1478-1543
0269,김상용,0134,주세붕,차운,2,non_contemporary,1561-1637,1495-1554
0269,김상용,0058,박팽년,차운,2,non_contemporary,1561-1637,1417-1456
0271,이덕형,0124,서경덕,차운,2,non_contemporary,1561-1613,1489-1546
0273,이수광,0532,임성주,차운,2,impossible,1563-1628,1711-1788
0273,이수광,0083,조위,차운,2,non_contemporary,1563-1628,1454-1503
0282,이정귀,0058,박팽년,차운,2,non_contemporary,1564-1635,1417-1456
0284,정문부,0058,박팽년,차운,2,non_contemporary,1565-1624,1417-1456
0286,신흠,0069,김시습,차운,2,non_contemporary,1566-1628,1435-1493
0290,양경우,0081,남효온,차운,2,non_contemporary,1568-1629,1454-1492
0292,허균,0621,이항로,차운,2,impossible,1569-1618,1792-1868
0300,이안눌,0025,정몽주,차운,2,non_contemporary,1571-1637,1337-1392
0300,이안눌,0067,홍유손,차운,2,non_contemporary,1571-1637,1452-1529
0300,이안눌,0109,이행,차운,2,non_contemporary,1571-1637,1478-1534
0300,이안눌,0657,이기,차운,2,impossible,1571-1637,1848-1909
0300,이안눌,0544,이복원,차운,2,impossible,1571-1637,1719-1792
0303,조찬한,0106,이문건,차운,2,non_contemporary,1572-1631,1494-1567
0303,조찬한,0635,유주목,차운,2,impossible,1572-1631,1813-1872
0312,목대흠,0434,최규서,차운,2,impossible,1575-1638,1650-1735
0312,목대흠,0035,남재,차운,2,non_contemporary,1575-1638,1351-1419
0312,목대흠,0425,최석정,차운,2,impossible,1575-1638,1646-1715
0315,임숙영,0098,박영,차운,2,non_contemporary,1576-1623,1471-1540
0320,황종해,0131,성수침,차운,2,non_contemporary,1579-1642,1493-1564
0324,정홍명,0111,이자,차운,2,non_contemporary,1582-1650,1480-1533
0326,이식,0111,이자,차운,2,non_contemporary,1584-1647,1480-1533
0327,조임도,0031,이첨,차운,2,non_contemporary,1585-1664,1345-1405
0328,최명길,0609,홍직필,차운,2,impossible,1586-1647,1776-1852
