collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0247,태천집,민인백,閔仁伯,백춘(伯春),태천(苔泉),조선,1552,1626,high,진안현감 역임; 정여립 모반사건 관련 기록으로도 알려짐
0248,만취집,오억령,吳億齡,대년(大年),만취(晩翠),조선,1552,1618,high,1662년 손자 오정위가 편집·간행
0250,태촌집,고상안,高尙顔,사물(思勿),태촌(泰村),조선,1553,1623,high,임진왜란 때 함창에서 의병장으로 활동; 상주 지역 기반 학자
0251,오봉집,이호민,李好閔,효언(孝彦),오봉(五峯)/남곽(南郭)/수와(睡窩),조선,1553,1634,high,임진왜란 때 명에 원병 요청 관련 외교 문서로 활약
0252,여헌집,장현광,張顯光,덕회(德晦),여헌(旅軒),조선,1554,1637,high,영남 예학·성리학의 대가
0253,백졸재유고,한응인,韓應寅,춘경(春卿),백졸재(百拙齋)/유촌(柳村),조선,1554,1614,high,정여립 모반 고변에 공을 세워 평난공신 책록; 초서에 능함
0254,손곡시집,이달,李達,익지(益之),손곡(蓀谷),조선,1539,1612,high,삼당시인(三唐詩人)의 한 사람으로 꼽히는 서얼 출신 시인; 허균·허난설헌의 스승
0255,송정집,하수일,河受一,태이(太易),송정(松亭),조선,1553,1612,high,진주 출신 문신·학자; 조식·정구 계열 남명학파와 교유
0256,검간집,조정,趙靖,안중(安中),검간(黔澗),조선,1555,1636,high,상주 출신 문신; 임진왜란 관련 일기인 진사일록 저술
0257,계은유고,이정립,李廷立,자정(子政),계은(溪隱),조선,1556,1595,high,광주(廣州) 이씨 문신; 정여립(鄭汝立)과는 성씨·이름이 유사하나 별개 인물
0258,오산집,차천로,車天輅,복원(復元),오산(五山),조선,1556,1615,high,관각문인으로 문장과 시로 이름 높았음
0259,금역당집,배용길,裵龍吉,명서(明瑞),금역당(琴易堂)/장육당(藏六堂),조선,1556,1609,high,안동 출신 유학자; 임진왜란 때 안동에서 의병 봉기
0260,백사집,이항복,李恒福,자상(子常),백사(白沙)/필운(弼雲)/청화진인(靑華眞人)/동강(東岡)/소운(素雲),조선,1556,1618,high,오성과 한음 일화의 '오성'; 영의정 역임
0261,유천유고,한준겸,韓浚謙,익지(益之),유천(柳川),조선,1557,1627,high,인조비 인열왕후의 부친; 1702년 증손이 간행
0262,운천집,김용,金涌,도원(道源),운천(雲川),조선,1557,1620,high,안동 출신 의병장; 선조의 의주 몽진을 호종한 일기(운천호종일기) 저술
0263,약봉유고,서성,徐渻,현기(玄紀),약봉(藥峯),조선,1558,1631,high,임진왜란 및 대명 외교 관련 시문 다수 수록
0264,외재집,이후경,李厚慶,여무(汝懋),외재(畏齋),조선,1558,1630,medium,정구(鄭逑)의 문인; 동일 제목 '외재집(畏齋集)'을 쓴 후대 인물 이단하(李端夏; 1625~1689)와 혼동 가능하나 문집총간 번호상 이 시기(1550년대 출생) 인물군에 부합하는 이후경을 채택함
