collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0289,석루유고,이경전,李慶全,중집(仲集),석루(石樓),조선,1567,1644,high,영의정 이산해의 아들
0290,제호집,양경우,梁慶遇,자점(子漸),제호(霽湖)/점역재(點易齋)/요정(蓼汀)/태암(泰巖),조선,1568,1629,medium,몰년을 미상으로 기록한 자료도 있어 1629년은 통용되는 추정치
0291,경암집,노경임,盧景任,홍중(弘仲),경암(敬菴),조선,1569,1620,medium,같은 이름의 敬庵集/敬庵私稿 등 후대 다른 인물 문집과 혼동 주의; 문집총간 291번은 노경임(1569~1620)의 것으로 판단됨(전후 수록작가 생년대와 부합)
0292,성소부부고,허균,許筠,단보(端甫),교산(蛟山)/학산(鶴山)/성소(惺所)/백월거사(白月居士),조선,1569,1618,high,홍길동전의 저자; 허난설헌(0276)의 동생; 반역죄로 처형됨
0293,벽오유고,이시발,李時發,양구(養久),벽오(碧梧)/후영어은(後潁漁隱),조선,1569,1626,high,조선 중기 문신; 병조판서 등 역임
0294,석주집,권필,權韠,여장(汝章),석주(石洲),조선,1569,1612,high,풍자시로 유명; 광해군의 처남을 풍자한 시로 국문 후 유배 도중 사망
0295,동계집,정온,鄭蘊,휘원(輝遠),동계(桐溪)/고고자(鼓鼓子),조선,1569,1641,high,병자호란 때 척화를 주장하며 자결을 시도한 것으로 유명
0296,남파상국집,심열,沈悅,학이(學而),남파(南坡),조선,1569,1646,medium,영의정 역임(相國은 정승을 지칭). 동일 호 '남파'를 쓴 후대 인물 홍우원(洪宇遠;1605~1687;남파문집/남파집 저자)과 구분 필요; '상국집'이라는 서명과 생몰년대가 부합하여 심열로 판단
0297,만회집,권득기,權得己,중지(重之),만회(晩悔),조선,1570,1622,high,주자 해석에 얽매이지 않은 자유로운 맹자 해석(맹자참의)으로 유명; 아들은 탄옹 권시
0298,경정집,이민성,李民宬,관보(寬甫),경정(敬亭),조선,1570,1629,high,경상도 의성 출신 문신
0299,청음집,김상헌,金尙憲,숙도(叔度),청음(淸陰),조선,1570,1652,high,병자호란 때 척화파의 상징적 인물; 안동김씨 가문 융성의 기반
0300,동악집,이안눌,李安訥,자민(子敏),동악(東岳),조선,1571,1637,high,동악시단을 이끈 조선 중기 대표 시인 중 한 명; 시호 문혜(文惠)
0301,북저집,김류,金瑬,관옥(冠玉),북저(北渚),조선,1571,1648,high,인조반정 공신(정사1등공신); 영의정 역임
0302,구원집,이춘원,李春元,원길(元吉),구원(九畹),조선,1571,1634,high,함평 이씨; 광양현감·병조참의 등 역임
0303,현주집,조찬한,趙纘韓,선술(善述),현주(玄洲),조선,1572,1631,medium,주의: 이소한(李昭漢;1598~1645;자 도장(道章))도 호가 동일한 현주(玄洲)이며 역시 현주집을 남겨 서명이 겹침. 전후 수록작가(0302 이춘원 1571생; 0304 홍서봉 1572생)의 생년대와 부합하는 조찬한(1572~1631)을 이 문집총간 303번의 저자로 판단
0304,학곡집,홍서봉,洪瑞鳳,휘세(輝世),학곡(鶴谷),조선,1572,1645,high,인조반정 공신; 영의정 역임
