collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0198,우계집,성혼,成渾,호원(浩原),우계(牛溪)/묵암(默庵),조선,1535,1598,high,이이와 사단칠정 서신 논변; 서인 학맥의 종주
0199,내암집,정인홍,鄭仁弘,덕원(德遠),내암(來庵),조선,1536,1623,high,조식 수제자; 북인(대북)의 영수; 인조반정 후 처형되어 문집이 훼손·재간행됨
0200,청강집,이제신,李濟臣,몽응(夢應),청강(淸江),조선,1536,1583,high,함경북도병마절도사 역임; 야사 청강쇄어 저술
0201,율곡전서,이이,李珥,숙헌(叔獻),율곡(栗谷)/석담(石潭),조선,1536,1584,high,조선 성리학 기호학파의 종주
0202,약포유고,이해수,李海壽,대중(大中),약포(藥圃)/경재(敬齋),조선,1536,1599,high,호 약포(藥圃)가 0184 정탁과 동일하나 별개 인물; 서명이 약포유고로 정탁의 약포집과 구분됨
0203,송강집,정철,鄭澈,계함(季涵),송강(松江),조선,1536,1593,high,가사문학의 대가; 관동별곡·사미인곡 저자
0204,졸옹집,홍성민,洪聖民,시가(時可),졸옹(拙翁),조선,1536,1594,high,서경덕·이황 문인
0205,건재집,김천일,金千鎰,사중(士重),건재(健齋),조선,1537,1593,high,임진왜란 의병장; 진주성 전투에서 순절
0206,옥봉집,백광훈,白光勳,창경(彰卿),옥봉(玉峰),조선,1537,1582,high,최경창·이달과 함께 삼당시인으로 불림
0207,월정집,윤근수,尹根壽,자고(子固),월정(月汀)/외암(畏菴),조선,1537,1616,high,윤두수의 동생; 서인계 문신·학자
0208,대소헌일고,조종도,趙宗道,백유(伯由),대소헌(大笑軒),조선,1537,1597,high,정유재란 때 황석산성에서 순절
0209,아계유고,이산해,李山海,여수(汝受),아계(鵝溪),조선,1539,1609,high,북인계 영의정; 문장팔가의 한 사람
0210,학봉집,김성일,金誠一,사순(士純),학봉(鶴峰),조선,1538,1593,high,이황 문인; 통신사로 일본 다녀옴; 임진왜란 초기 경상우병사·초유사
0211,백곡집,정곤수,鄭崑壽,여인(汝仁),백곡(栢谷)/경음(慶陰)/조은(朝隱),조선,1538,1602,high,임진왜란 때 명나라에 원병을 청한 공으로 유명; 호 백곡(栢谷)이 0184 정탁의 별호 백곡(佰谷)과 동음이나 별개 인물
0212,각재집,하항,河沆,호원(灝源),각재(覺齋),조선,1538,1590,high,조식 문인; 진주 출신
0213,겸암집,유운룡,柳雲龍,응현(應見),겸암(謙庵),조선,1539,1601,high,유성룡의 형; 이황 문인
0214,파곡유고,이성중,李誠中,공저(公著),파곡(坡谷),조선,1539,1593,high,세종의 왕자 담양군의 후손
0215,간이집,최립,崔岦,입지(立之),동고(東皐)/간이(簡易),조선,1539,1612,high,한문 사대가의 한 사람으로 문장에 뛰어남
0216,고죽유고,최경창,崔慶昌,가운(嘉運),고죽(孤竹),조선,1539,1583,high,백광훈·이달과 함께 삼당시인으로 불림
0217,백암집,김륵,金玏,희옥(希玉),백암(栢巖),조선,1540,1616,high,이황 문인; 임진왜란 때 경상좌도관찰사
0218,동강집,김우옹,金宇顒,숙부(肅夫),동강(東岡)/직봉포의(直峰布衣),조선,1540,1603,high,조식의 문인이자 외손서; 대북계 문신·학자
0220,간재집,이덕홍,李德弘,굉중(宏仲),간재(艮齋),조선,1541,1596,high,이황 문인; 역학에 조예가 깊음
0221,사류재집,이정암,李廷馣,중훈(仲薰),사류재(四留齋)/퇴우당(退憂堂)/월당(月塘),조선,1541,1600,high,임진왜란 때 연안성 전투 승리로 유명
0222,만전집,홍가신,洪可臣,흥도(興道),만전당(晩全堂)/만전(晩全)/간옹(艮翁),조선,1541,1615,high,이순신과 교분; 이몽학의 난 진압에 공을 세움
0223,풍애집,안민학,安敏學,습지(習之)/이습(而習),풍애(楓崖)/호월당(湖月堂),조선,1542,1601,high,이이·성혼과 교유한 학자; 자를 습지에서 이습으로 개칭
