collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0363,석호유고,윤문거,尹文擧,여망(汝望),석호(石湖),조선,1606,1672,high,윤원거의 동생
0364,낙정집,조석윤,趙錫胤,윤지(胤之),낙정(樂靜)/낙정재(樂靜齋),조선,1606,1655,high,인조실록 편찬에 참여
0365,남파집,홍우원,洪宇遠,군징(君徵),남파(南坡),조선,1605,1687,high,소현세자빈 강씨(민회빈)의 신원을 주장
0366,동춘당집,송준길,宋浚吉,명보(明甫),동춘당(同春堂),조선,1606,1672,high,송시열과 함께 예학의 대가로 병칭됨
0367,송자대전,송시열,宋時烈,영보(英甫),우암(尤庵)/우재(尤齋)/화양동주(華陽洞主),조선,1607,1689,high,문집명 송자대전은 1787년 정조가 사후에 붙인 존호 송자(宋子)에서 유래; 생전에는 우암집으로 불림
0368,시남집,유계,兪棨,무중(武仲),시남(市南),조선,1607,1664,high,송시열·송준길·윤선거·이유태와 함께 충청 오현으로 불림
0369,초려집,이유태,李惟泰,태지(泰之),초려(草廬),조선,1607,1684,high,기해봉사로 유명
0370,충렬공유고,오달제,吳達濟,계휘(季輝),추담(秋潭),조선,1609,1637,high,병자호란 삼학사 중 한 명; 문집명은 호가 아니라 시호 충렬(忠烈)에서 유래
0371,송곡집,조복양,趙復陽,중초(仲初),송곡(松谷),조선,1609,1671,high,조익의 아들; 동명의 19세기 문집(박주현의 송곡유고)과 구별 필요
0372,창주유고,김익희,金益熙,중문(仲文),창주(滄洲),조선,1610,1656,high,김장생의 손자; 병자호란 때 척화를 주장
0373,노서유고,윤선거,尹宣擧,길보(吉甫),노서(魯西)/산천재(山泉齋)/미촌(美村),조선,1610,1669,high,강화도에서 순절하지 못한 것을 자책하며 이후 은거
0374,구당집,박장원,朴長遠,중구(仲久),구당(久堂)/습천(隰川),조선,1612,1671,high,
0375,육곡유고,서필원,徐必遠,재이(載邇),육곡(六谷),조선,1614,1671,high,생년이 1613년으로 기록된 자료도 있음
0376,규창유고,이건,李健,자강(子强),규창(葵窓),조선,1614,1662,high,선조의 손자이자 인성군의 아들; 해원군에 봉해짐; 제주 유배 시절 제주풍토기 저술
0377,귀계유고,김좌명,金佐明,일정(一正),귀계(歸溪),조선,1616,1671,high,김육의 아들
0378,야당유고,유혁연,柳赫然,회이(晦爾),야당(野堂),조선,1616,1680,medium,효종의 북벌계획에 참여한 무신; 한자가 다른 동명의 야당유고(野塘遺稿) 저자 김남중(金南重;1596-1663)과 혼동 가능하나 전후 수록 저자 생년(1614·1617)과 근접한 유혁연으로 추정
0379,동리집,이은상,李殷相,열경(說卿),동리(東里),조선,1617,1678,high,이정귀의 손자; 김만중의 장인
0380,백호집,윤휴,尹鑴,희중(希仲),백호(白湖)/하헌(夏軒),조선,1617,1680,high,예송논쟁에서 남인의 주요 논객
0381,존재집,이휘일,李徽逸,익문(翼文),존재(存齋),조선,1619,1672,medium,동명의 존재집이 위백규(1727-1798)·박윤묵(1771-1849)에게도 있어 혼동 가능하나 전후 수록 저자(1617년생 이은상·윤휴)와 생년이 근접해 이휘일로 추정
0382,타우유고,이상,李翔,운거(雲擧)/숙우(叔羽),타우(打愚),조선,1620,1690,high,송시열을 통해 김집의 학통을 계승
0383,목재집,홍여하,洪汝河,백원(百源),목재(木齋)/산택재(山澤齋),조선,1621,1678,high,휘찬여사 저술
0384,청계집,홍위,洪葳,군실(君實),청계(淸溪)/창람(蒼嵐),조선,1620,1660,medium,동명의 16세기 청계집 저자 양대박(梁大樸;1543-1592;호 청계도인)과 구별 필요; 문집총간 수록순서상 이 번호는 홍위로 추정
0385,곡운집,김수증,金壽增,연지(延之),곡운(谷雲),조선,1624,1701,high,김상헌의 손자; 강원도 화천에 곡운구곡을 경영
