collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0408,서하집,이민서,李敏敍,이중(彝仲),서하(西河),조선,1633,1688,high,이식의 손자; 시호 문간(文簡)
0409,서석집,김만기,金萬基,영숙(永叔),서석(瑞石),조선,1633,1687,high,인경왕후의 아버지; 김장생의 증손
0410,식암유고,김석주,金錫胄,사백(斯百),식암(息庵),조선,1634,1684,high,김육의 손자; 경신환국 주도; 시호 문충(文忠)
0411,성재유고,미상,,,성재(省齋),조선,,,low,저자를 특정하지 못함; 동명의 성재집/성재문집은 대부분 19세기 인물(허전;유중교 등)로 시기가 맞지 않음; 전후 수록 저자(김석주 1634; 이세백 1635)로 미루어 1630년대 생 인물로 추정되나 확인 자료를 찾지 못함
0412,우사집,이세백,李世白,중경(仲庚),우사(雩沙)/북계(北溪),조선,1635,1703,high,좌의정 역임; 노론의 중진; 시호 충정(忠正)
0413,우헌집,유세명,柳世鳴,성원(聖源),우헌(寓軒),조선,1636,1690,medium,동일 한글 표기·동일 호(寓軒)의 우헌집을 남긴 박상현(1629-1693;문집총간 399)과 구분 필요; 전후 수록 저자(이세백 1635; 조성기 1638)와 생년이 근접하여 유세명으로 추정
0414,졸수재집,조성기,趙聖期,성경(成卿),졸수재(拙修齋),조선,1638,1689,high,창선감의록 저자로 추정되는 학자; 은거하여 학문에 전념
0415,오재집,조정만,趙正萬,정이(定而),오재(寤齋),조선,1656,1739,high,송준길·송시열의 문인; 한글표기가 같은 오재집(梧齋集;양만용 또는 조정만보다 이른 시기 인물)·근대의 오재집(寤齋集;이창환;1896-1964)과 혼동 주의; 문집명 한자(寤齋集)가 정확히 일치하여 조정만으로 확정
0416,서포집,김만중,金萬重,중숙(重叔),서포(西浦),조선,1637,1692,high,구운몽·사씨남정기 저자; 시호 문효(文孝)
0417,염헌집,임상원,任相元,공보(公輔),염헌(恬軒),조선,1638,1697,high,풍천임씨; 대제학 역임
0418,수촌집,임방,任埅,대중(大仲),수촌(水村)/우졸옹(愚拙翁),조선,1640,1724,medium,동일 한글 표기의 수촌집을 남긴 오시수(1632-1681;문집총간 405)와 구분 필요; 전후 수록 저자(임상원 1638; 이기홍 1641)와 생년이 근접하여 임방으로 추정
0419,직재집,이기홍,李箕洪,여구(汝九),직재(直齋),조선,1641,1708,high,송시열의 문인; 자성편 저술
0420,한수재집,권상하,權尙夏,치도(致道),한수재(寒水齋)/수암(遂庵),조선,1641,1721,high,송시열의 수제자; 강문팔학사 배출; 시호 문순(文純)
0421,학암집,최신,崔愼,자경(子敬),학암(鶴巖),조선,1642,1708,high,탐진최씨
0422,하당집,권두인,權斗寅,춘경(春卿),하당(荷塘)/설창(雪窓),조선,1643,1719,high,안동권씨; 학행으로 효릉참봉 제수
0423,서파집,오도일,吳道一,관지(貫之),서파(西坡),조선,1645,1703,high,해주오씨; 대제학 역임
0424,수곡집,이여,李畬,자삼(子三)/치보(治甫),포음(浦陰)/수곡(睡谷),조선,1645,1718,high,영의정 역임; 시호 문경(文敬); 한글 표기는 수곡이나 정확한 호 한자는 睡谷(잠잘 수)
0425,명곡집,최석정,崔錫鼎,여시(汝時)/여화(汝和),존와(存窩)/명곡(明谷),조선,1646,1715,high,최명길의 손자; 영의정 역임; 구수략 저술
