collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0152,우암유고,이열도,李閱道,정가(靜可),우암(遇巖),조선,1538,1591,low,진성 이씨; 예천 출신; 확정도가 매우 낮음 - 호 우암(遇巖)이 정확히 일치하는 인물로 추정했으나 해당 문집이 이 인물의 저작임을 직접 확인하지 못함; 동음이의 호를 쓰는 홍언충의 우암집(寓菴集;문집총간 0102번; 별개 문집); 조욱(1498-1557;호 愚菴이나 그의 문집은 용문집龍門集으로 확인됨); 송시열(尤庵;조선후기;시기 불일치로 배제)과 혼동하지 않도록 주의
0153,부훤당유고,오상,吳祥,상지(祥之),부훤당(負暄堂),조선,1512,1573,high,해주 오씨; 이조·호조·예조·병조·형조 판서 역임
0154,구암집,이정,李楨,강이(剛而),구암(龜巖),조선,1512,1571,high,이황·조식 양문과 교유
0155,유헌집,정황,丁熿,계회(季晦),유헌(遊軒),조선,1512,1560,high,조광조 문인; 시호 충간; 창원 정씨
0156,수암유고,박지화,朴枝華,군실(君實),수암(守庵),조선,1514,1592,high,정선 박씨; 유불선에 두루 능통
0157,미암집,유희춘,柳希春,인중(仁仲),미암(眉巖),조선,1513,1577,high,미암일기 저자; 해남 출신; 선산 유씨
0158,국간집,윤현,尹鉉,자용(子用),국간(菊磵),조선,1514,1578,high,1537년 문과 장원; 형조·호조판서 등 역임
0159,소재집,노수신,盧守愼,과회(寡悔),소재(蘇齋)/이재(伊齋)/암실(暗室)/여봉노인(茹峰老人),조선,1515,1590,high,영의정 역임; 을사사화·양재역벽서사건으로 유배; 양명학에도 개방적 태도
0161,치재유고,홍인우,洪仁祐,응길(應吉),치재(恥齋),조선,1515,1554,high,서경덕·이황의 문인; 남양 홍씨; 관동일록 저자
0162,이암유고,송인,宋寅,명중(明仲),이암(頤庵),조선,1517,1584,high,중종의 부마(여성위); 서예와 예학에 능함
0163,청천당시집,심수경,沈守慶,희안(希安),청천당(聽天堂),조선,1516,1599,high,우의정·영중추부사 역임; 임진왜란 때 노년에 의병 규합
0164,소고집,박승임,朴承任,중보(重甫),소고(嘯皐),조선,1517,1586,high,이황의 문인; 반남 박씨; 풍기군수·도승지 등 역임
0165,봉래시집,양사언,楊士彦,응빙(應聘),봉래(蓬萊)/완구(完邱)/창해(滄海)/해객(海客),조선,1517,1584,high,서예가로 유명; 청주 양씨; 아들 양만고가 유고 편집
0166,토정유고,이지함,李之菡,형백(馨伯)/형중(馨仲),토정(土亭)/수산(水山),조선,1517,1578,high,토정비결로 유명; 한산 이씨; 시호 문강
0167,첨모당집,임운,林芸,언성(彦成),첨모당(瞻慕堂)/노동(蘆洞),조선,1517,1572,high,갈천 임훈의 아우; 은진 임씨
0168,초당집,허엽,許曄,대휘(大輝),초당(草堂),조선,1517,1580,high,허균·허난설헌의 부친; 화담 서경덕의 문인
0169,금계집,황준량,黃俊良,중거(仲擧),금계(錦溪),조선,1517,1563,high,이황의 문인; 평해 황씨; 목민관으로 명성
0170,옥계집,노진,盧禛,자응(子膺),옥계(玉溪)/칙암(則庵),조선,1518,1578,high,풍천 노씨; 대사헌·예조판서 역임
0171,동원집,김귀영,金貴榮,현경(顯卿),동원(東園),조선,1520,1593,high,상주 김씨; 영의정 역임
0172,송천유집,양응정,梁應鼎,공섭(公燮),송천(松川),조선,1519,1581,high,제주 양씨; 문장으로 이름남
0173,주천유고,강유선,康惟善,원숙(元叔),주천(舟川),조선,1520,1549,high,신천 강씨; 조광조 신원 상소 주도; 이홍남 형제의 옥사에 연루되어 장살됨; 문집명은 주천집(舟川集)으로도 표기됨
0174,습재집,권벽,權擘,대수(大手),습재(習齋),조선,1520,1593,high,안동 권씨; 사관으로 활동하며 대명 외교문서 담당
0175,덕계집,오건,吳健,자강(子强),덕계(德溪),조선,1521,1574,high,함양 오씨; 이황·조식 양문 수학
0176,개암집,김우굉,金宇宏,경부(敬夫),개암(開巖),조선,1524,1590,high,의성 김씨; 성주 출신
0177,고청유고,서기,徐起,대가(待可),고청초로(孤靑樵老)/구당(龜堂)/이와(頤窩),조선,1523,1591,high,서얼 출신 학자; 이지함·이중호 등과 교유; 원래 성은 이천(利川)
0178,사암집,박순,朴淳,화숙(和叔),사암(思庵),조선,1523,1589,high,충주 박씨; 영의정 역임; 당시풍(唐詩風) 시인; 시호 문충
0179,월천집,조목,趙穆,사경(士敬),월천(月川),조선,1524,1606,high,이황의 수제자; 횡성 조씨
0180,물암집,김륭,金隆,도성(道盛),물암(勿巖),조선,1549,1594,high,함창 김씨; 이황의 문인; 생몰년이 인접 문집 저자들(1520년대생)보다 늦어 문집총간 배열상 다소 이례적이나 저자 특정 자체에는 이견이 없음
0181,백담집,구봉령,具鳳齡,경서(景瑞),백담(柏潭),조선,1526,1586,high,능성 구씨; 이황의 문인; 시호 문단
0182,옥동집,문익성,文益成,분중(賁仲)/숙재(叔栽),옥동(玉洞),조선,1526,1584,high,남평 문씨; 지평·교리 등 역임
